Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;815;-;-;815;-;-
Wählende;414;50,8 %;-;414;50,8 %;-
Ungültige Stimmen;5;1,2 %;-;3;0,7 %;-
Gültige Stimmen;409;98,8 %;-;411;99,3 %;-
SPD;122;29,8 %;-;108;26,3 %;-
AfD;161;39,4 %;-;155;37,7 %;-
CDU;50;12,2 %;-;27;6,6 %;-
GRÜNE/B 90;5;1,2 %;-;19;4,6 %;-
DIE LINKE;35;8,6 %;-;19;4,6 %;-
BVB / FREIE WÄHLER;31;7,6 %;-;5;1,2 %;-
FDP;5;1,2 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;11;2,7 %;-
Plus;-;-;-;3;0,7 %;-
BSW;-;-;-;60;14,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;0;0,0 %;-
