Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;412;-;-;412;-;-
Wählende;261;63,3 %;-;261;63,3 %;-
Ungültige Stimmen;7;2,7 %;-;4;1,5 %;-
Gültige Stimmen;254;97,3 %;-;257;98,5 %;-
SPD;59;23,2 %;-;54;21,0 %;-
AfD;128;50,4 %;-;122;47,5 %;-
CDU;19;7,5 %;-;18;7,0 %;-
GRÜNE/B 90;3;1,2 %;-;4;1,6 %;-
DIE LINKE;8;3,1 %;-;8;3,1 %;-
BVB / FREIE WÄHLER;8;3,1 %;-;6;2,3 %;-
FDP;2;0,8 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;34;13,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;27;10,6 %;-;10;3,9 %;-
WU;-;-;-;1;0,4 %;-
