Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.280;-;-;1.280;-;-
Wählende;521;40,7 %;-;521;40,7 %;-
Ungültige Stimmen;73;14,0 %;-;11;2,1 %;-
Gültige Stimmen;448;86,0 %;-;510;97,9 %;-
SPD;138;30,8 %;-;114;22,4 %;-
AfD;-;-;-;263;51,6 %;-
CDU;44;9,8 %;-;31;6,1 %;-
GRÜNE/B 90;5;1,1 %;-;6;1,2 %;-
DIE LINKE;38;8,5 %;-;10;2,0 %;-
BVB / FREIE WÄHLER;53;11,8 %;-;8;1,6 %;-
FDP;17;3,8 %;-;5;1,0 %;-
Tierschutzpartei;-;-;-;13;2,5 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;53;10,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;2;0,4 %;-
DLW;-;-;-;4;0,8 %;-
WU;-;-;-;0;0,0 %;-
EB Raue;153;34,2 %;-;-;-;-
