Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;2.762;-;-;2.762;-;-
Wählende;1.881;68,1 %;+102;1.881;68,1 %;+102
Ungültige Stimmen;25;1,3 %;-05;18;1,0 %;-07
Gültige Stimmen;1.856;98,7 %;+05;1.863;99,0 %;+07
SPD;574;30,9 %;-00;558;30,0 %;-24
AfD;816;44,0 %;+148;726;39,0 %;+105
CDU;247;13,3 %;-20;157;8,4 %;-57
GRÜNE/B 90;25;1,3 %;-48;33;1,8 %;-47
DIE LINKE;61;3,3 %;-41;22;1,2 %;-53
BVB / FREIE WÄHLER;91;4,9 %;-20;42;2,3 %;-29
FDP;26;1,4 %;-24;11;0,6 %;-34
Tierschutzpartei;-;-;-;30;1,6 %;-07
Plus;-;-;-;6;0,3 %;-01
BSW;-;-;-;265;14,2 %;+142
III. Weg;-;-;-;5;0,3 %;+03
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,1 %;+01
WU;-;-;-;6;0,3 %;+03
EB Hoffmann;16;0,9 %;+06;-;-;-
