Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;411;-;-;411;-;-
Wählende;235;57,2 %;-;235;57,2 %;-
Ungültige Stimmen;4;1,7 %;-;3;1,3 %;-
Gültige Stimmen;231;98,3 %;-;232;98,7 %;-
SPD;66;28,6 %;-;58;25,0 %;-
AfD;94;40,7 %;-;91;39,2 %;-
CDU;45;19,5 %;-;36;15,5 %;-
GRÜNE/B 90;3;1,3 %;-;4;1,7 %;-
DIE LINKE;4;1,7 %;-;4;1,7 %;-
BVB / FREIE WÄHLER;12;5,2 %;-;4;1,7 %;-
FDP;1;0,4 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;5;2,2 %;-
Plus;3;1,3 %;-;3;1,3 %;-
BSW;-;-;-;25;10,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;1;0,4 %;-
EB Müller;3;1,3 %;-;-;-;-
