Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.636;-;-;1.636;-;-
Wählende;871;53,2 %;+14;871.0;53,2 %;+14
Ungültige Stimmen;15;1,7 %;-06;10.0;1,1 %;-10
Gültige Stimmen;856;98,3 %;+06;861.0;98,9 %;+10
SPD;300;35,0 %;+88;239.0;27,8 %;+43
AfD;291;34,0 %;+83;271.0;31,5 %;+59
CDU;103;12,0 %;+30;65.0;7,5 %;-19
GRÜNE/B 90;32;3,7 %;-123;62.0;7,2 %;-71
DIE LINKE;41;4,8 %;-39;28.0;3,3 %;-65
BVB / FREIE WÄHLER;77;9,0 %;-33;30.0;3,5 %;-61
FDP;12;1,4 %;-06;10.0;1,2 %;-18
Tierschutzpartei;-;-;-;23.0;2,7 %;-03
Plus;-;-;-;7.0;0,8 %;-09
BSW;-;-;-;117.0;13,6 %;+136
III. Weg;-;-;-;1.0;0,1 %;+01
DKP;-;-;-;1.0;0,1 %;+01
DLW;-;-;-;6.0;0,7 %;+07
WU;-;-;-;1.0;0,1 %;+01
