Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.141;-;-;1.141;-;-
Wählende;425;37,2 %;-;425.0;37,2 %;-
Ungültige Stimmen;6;1,4 %;-;3.0;0,7 %;-
Gültige Stimmen;419;98,6 %;-;422.0;99,3 %;-
SPD;169;40,3 %;-;138.0;32,7 %;-
AfD;115;27,4 %;-;112.0;26,5 %;-
CDU;48;11,5 %;-;27.0;6,4 %;-
GRÜNE/B 90;18;4,3 %;-;34.0;8,1 %;-
DIE LINKE;33;7,9 %;-;29.0;6,9 %;-
BVB / FREIE WÄHLER;17;4,1 %;-;13.0;3,1 %;-
FDP;2;0,5 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;17.0;4,0 %;-
Plus;14;3,3 %;-;9.0;2,1 %;-
BSW;-;-;-;41.0;9,7 %;-
III. Weg;3;0,7 %;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
