Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.150;-;-;1.15;-;-
Wählende;539;46,9 %;-;539.0;46,9 %;-
Ungültige Stimmen;7;1,3 %;-;5.0;0,9 %;-
Gültige Stimmen;532;98,7 %;-;534.0;99,1 %;-
SPD;210;39,5 %;-;166.0;31,1 %;-
AfD;168;31,6 %;-;153.0;28,7 %;-
CDU;64;12,0 %;-;46.0;8,6 %;-
GRÜNE/B 90;5;0,9 %;-;25.0;4,7 %;-
DIE LINKE;42;7,9 %;-;29.0;5,4 %;-
BVB / FREIE WÄHLER;29;5,5 %;-;11.0;2,1 %;-
FDP;8;1,5 %;-;6.0;1,1 %;-
Tierschutzpartei;-;-;-;8.0;1,5 %;-
Plus;-;-;-;5.0;0,9 %;-
BSW;-;-;-;79.0;14,8 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;6;1,1 %;-;2.0;0,4 %;-
WU;-;-;-;4.0;0,7 %;-
