Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;329;-;-;329;-;-
Wählende;206;62,6 %;+119;206;62,6 %;+119
Ungültige Stimmen;2;1,0 %;-06;3;1,5 %;+00
Gültige Stimmen;204;99,0 %;+06;203;98,5 %;-00
SPD;87;42,6 %;+86;80;39,4 %;+80
AfD;51;25,0 %;+27;59;29,1 %;+55
CDU;43;21,1 %;+58;24;11,8 %;-39
GRÜNE/B 90;2;1,0 %;-60;1;0,5 %;-74
DIE LINKE;6;2,9 %;-91;1;0,5 %;-89
BVB / FREIE WÄHLER;13;6,4 %;+04;4;2,0 %;-25
FDP;2;1,0 %;-21;3;1,5 %;-20
Tierschutzpartei;-;-;-;5;2,5 %;-03
Plus;-;-;-;1;0,5 %;-04
BSW;-;-;-;24;11,8 %;+118
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,5 %;+05
WU;-;-;-;0;0,0 %;00
