Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;332;-;-;332;-;-
Wählende;156;47,0 %;+15;156;47,0 %;+15
Ungültige Stimmen;3;1,9 %;+13;2;1,3 %;+00
Gültige Stimmen;153;98,1 %;-13;154;98,7 %;-00
SPD;35;22,9 %;+105;30;19,5 %;+26
AfD;65;42,5 %;+15;61;39,6 %;+02
CDU;29;19,0 %;-09;12;7,8 %;-91
GRÜNE/B 90;2;1,3 %;-68;6;3,9 %;+08
DIE LINKE;10;6,5 %;-22;12;7,8 %;-35
BVB / FREIE WÄHLER;8;5,2 %;+34;1;0,6 %;-25
FDP;1;0,7 %;-43;0;0,0 %;-56
Tierschutzpartei;3;2,0 %;+20;1;0,6 %;-31
Plus;-;-;-12;1;0,6 %;+06
BSW;-;-;-;27;17,5 %;+175
III. Weg;-;-;-;2;1,3 %;+13
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;1;0,6 %;+06
