Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;134;-;-;134;-;-
Wählende;69;51,5 %;-;69;51,5 %;-
Ungültige Stimmen;4;5,8 %;-;3;4,3 %;-
Gültige Stimmen;65;94,2 %;-;66;95,7 %;-
SPD;20;30,8 %;-;19;28,8 %;-
AfD;29;44,6 %;-;28;42,4 %;-
CDU;12;18,5 %;-;8;12,1 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;-;-;-;1;1,5 %;-
BVB / FREIE WÄHLER;4;6,2 %;-;1;1,5 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;9;13,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
