Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.993;-;-;1.993;-;-
Wählende;1.063;53,3 %;+67;1.063;53,3 %;+67
Ungültige Stimmen;23;2,2 %;-05;17.0;1,6 %;-04
Gültige Stimmen;1.040;97,8 %;+05;1.046;98,4 %;+04
SPD;224;21,5 %;-41;229.0;21,9 %;-20
AfD;510;49,0 %;+204;470.0;44,9 %;+152
CDU;138;13,3 %;-31;73.0;7,0 %;-76
GRÜNE/B 90;7;0,7 %;-25;11.0;1,1 %;-40
DIE LINKE;69;6,6 %;-105;31.0;3,0 %;-128
BVB / FREIE WÄHLER;85;8,2 %;+11;23.0;2,2 %;-33
FDP;7;0,7 %;-12;4.0;0,4 %;-22
Tierschutzpartei;-;-;-;17.0;1,6 %;-03
Plus;-;-;-;2.0;0,2 %;-09
BSW;-;-;-;177.0;16,9 %;+169
III. Weg;-;-;-;3.0;0,3 %;+03
DKP;-;-;-;1.0;0,1 %;+01
DLW;-;-;-;5.0;0,5 %;+05
WU;-;-;-;0.0;0,0 %;00
