Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;203;-;-;203;-;-
Wählende;91;44,8 %;-;91;44,8 %;-
Ungültige Stimmen;2;2,2 %;-;2;2,2 %;-
Gültige Stimmen;89;97,8 %;-;89;97,8 %;-
SPD;32;36,0 %;-;32;36,0 %;-
AfD;42;47,2 %;-;38;42,7 %;-
CDU;8;9,0 %;-;4;4,5 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;2;2,2 %;-;1;1,1 %;-
BVB / FREIE WÄHLER;5;5,6 %;-;1;1,1 %;-
FDP;0;0,0 %;-;1;1,1 %;-
Tierschutzpartei;-;-;-;3;3,4 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;8;9,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;0;0,0 %;-;0;0,0 %;-
WU;-;-;-;1;1,1 %;-
