Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;419;-;-;419;-;-
Wählende;242;57,8 %;-;242;57,8 %;-
Ungültige Stimmen;3;1,2 %;-;3;1,2 %;-
Gültige Stimmen;239;98,8 %;-;239;98,8 %;-
SPD;73;30,5 %;-;78;32,6 %;-
AfD;103;43,1 %;-;89;37,2 %;-
CDU;36;15,1 %;-;21;8,8 %;-
GRÜNE/B 90;3;1,3 %;-;2;0,8 %;-
DIE LINKE;5;2,1 %;-;5;2,1 %;-
BVB / FREIE WÄHLER;14;5,9 %;-;4;1,7 %;-
FDP;5;2,1 %;-;4;1,7 %;-
Tierschutzpartei;-;-;-;2;0,8 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;34;14,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
