Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.394;-;-;1.394;-;-
Wählende;567;40,7 %;-;567.0;40,7 %;-
Ungültige Stimmen;5;0,9 %;-;3.0;0,5 %;-
Gültige Stimmen;562;99,1 %;-;564.0;99,5 %;-
SPD;239;42,5 %;-;205.0;36,3 %;-
AfD;126;22,4 %;-;118.0;20,9 %;-
CDU;121;21,5 %;-;104.0;18,4 %;-
GRÜNE/B 90;19;3,4 %;-;32.0;5,7 %;-
DIE LINKE;17;3,0 %;-;13.0;2,3 %;-
BVB / FREIE WÄHLER;11;2,0 %;-;7.0;1,2 %;-
FDP;16;2,8 %;-;12.0;2,1 %;-
Tierschutzpartei;-;-;-;20.0;3,5 %;-
Plus;13;2,3 %;-;5.0;0,9 %;-
BSW;-;-;-;45.0;8,0 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;2.0;0,4 %;-
