Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;14.518;-;-;14.518;-;-
Wählende;10.161;70,0 %;+115;10.161;70,0 %;+115
Ungültige Stimmen;118;1,2 %;-02;91;0,9 %;-04
Gültige Stimmen;10.043;98,8 %;+02;10.070;99,1 %;+04
SPD;4.468;44,5 %;+24;3.270;32,5 %;+03
AfD;4.104;40,9 %;+107;3.949;39,2 %;+65
CDU;713;7,1 %;-14;840;8,3 %;-29
GRÜNE/B 90;34;0,3 %;-33;98;1,0 %;-31
DIE LINKE;236;2,3 %;-47;213;2,1 %;-65
BVB / FREIE WÄHLER;309;3,1 %;-05;170;1,7 %;-19
FDP;110;1,1 %;-31;87;0,9 %;-35
Tierschutzpartei;-;-;-;134;1,3 %;-09
Plus;-;-;-08;29;0,3 %;-06
BSW;-;-;-;1.216;12,1 %;+121
III. Weg;-;-;-;11;0,1 %;+01
DKP;-;-;-;4;0,0 %;+00
DLW;-;-;-;23;0,2 %;+02
WU;-;-;-;26;0,3 %;+03
Die PARTEI;69;0,7 %;+07;-;-;-
