Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.130;-;-;1.13;-;-
Wählende;548;48,5 %;-;548.0;48,5 %;-
Ungültige Stimmen;8;1,5 %;-;9.0;1,6 %;-
Gültige Stimmen;540;98,5 %;-;539.0;98,4 %;-
SPD;127;23,5 %;-;126.0;23,4 %;-
AfD;272;50,4 %;-;265.0;49,2 %;-
CDU;59;10,9 %;-;39.0;7,2 %;-
GRÜNE/B 90;5;0,9 %;-;7.0;1,3 %;-
DIE LINKE;28;5,2 %;-;11.0;2,0 %;-
BVB / FREIE WÄHLER;35;6,5 %;-;10.0;1,9 %;-
FDP;7;1,3 %;-;3.0;0,6 %;-
Tierschutzpartei;-;-;-;7.0;1,3 %;-
Plus;-;-;-;1.0;0,2 %;-
BSW;-;-;-;63.0;11,7 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;7;1,3 %;-;5.0;0,9 %;-
WU;-;-;-;2.0;0,4 %;-
