Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;588;-;-;588;-;-
Wählende;308;52,4 %;-;308;52,4 %;-
Ungültige Stimmen;3;1,0 %;-;2;0,6 %;-
Gültige Stimmen;305;99,0 %;-;306;99,4 %;-
SPD;78;25,6 %;-;65;21,2 %;-
AfD;147;48,2 %;-;130;42,5 %;-
CDU;44;14,4 %;-;38;12,4 %;-
GRÜNE/B 90;2;0,7 %;-;4;1,3 %;-
DIE LINKE;12;3,9 %;-;6;2,0 %;-
BVB / FREIE WÄHLER;21;6,9 %;-;2;0,7 %;-
FDP;1;0,3 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;6;2,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;50;16,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;4;1,3 %;-
WU;-;-;-;0;0,0 %;-
