Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;610;-;-;610;-;-
Wählende;376;61,6 %;-;376;61,6 %;-
Ungültige Stimmen;7;1,9 %;-;2;0,5 %;-
Gültige Stimmen;369;98,1 %;-;374;99,5 %;-
SPD;88;23,8 %;-;85;22,7 %;-
AfD;177;48,0 %;-;170;45,5 %;-
CDU;38;10,3 %;-;31;8,3 %;-
GRÜNE/B 90;4;1,1 %;-;5;1,3 %;-
DIE LINKE;24;6,5 %;-;12;3,2 %;-
BVB / FREIE WÄHLER;26;7,0 %;-;7;1,9 %;-
FDP;2;0,5 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;6;1,6 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;48;12,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;10;2,7 %;-;6;1,6 %;-
WU;-;-;-;1;0,3 %;-
