Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;622;-;-;622;-;-
Wählende;285;45,8 %;+18;285;45,8 %;+18
Ungültige Stimmen;7;2,5 %;+07;4;1,4 %;-04
Gültige Stimmen;278;97,5 %;-07;281;98,6 %;+04
SPD;75;27,0 %;+54;77;27,4 %;+39
AfD;127;45,7 %;+216;117;41,6 %;+160
CDU;47;16,9 %;-91;35;12,5 %;-66
GRÜNE/B 90;1;0,4 %;-57;0;0,0 %;-71
DIE LINKE;8;2,9 %;-74;5;1,8 %;-94
BVB / FREIE WÄHLER;12;4,3 %;-16;9;3,2 %;-15
FDP;3;1,1 %;-29;1;0,4 %;-43
Tierschutzpartei;-;-;-;4;1,4 %;-16
Plus;4;1,4 %;+03;0;0,0 %;-10
BSW;-;-;-;32;11,4 %;+114
III. Weg;1;0,4 %;+04;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,4 %;+04
WU;-;-;-;0;0,0 %;00
