Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.181;-;-;1.181;-;-
Wählende;626;53,0 %;-;626;53,0 %;-
Ungültige Stimmen;6;1,0 %;-;6;1,0 %;-
Gültige Stimmen;620;99,0 %;-;620;99,0 %;-
SPD;264;42,6 %;-;219;35,3 %;-
AfD;75;12,1 %;-;77;12,4 %;-
CDU;76;12,3 %;-;60;9,7 %;-
GRÜNE/B 90;116;18,7 %;-;126;20,3 %;-
DIE LINKE;40;6,5 %;-;44;7,1 %;-
BVB / FREIE WÄHLER;19;3,1 %;-;7;1,1 %;-
FDP;12;1,9 %;-;11;1,8 %;-
Tierschutzpartei;-;-;-;10;1,6 %;-
Plus;13;2,1 %;-;10;1,6 %;-
BSW;-;-;-;50;8,1 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,5 %;-
WU;-;-;-;2;0,3 %;-
EB Müller;5;0,8 %;-;-;-;-
