Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;442;-;-;442;-;-
Wählende;282;63,8 %;+121;282;63,8 %;+121
Ungültige Stimmen;1;0,4 %;-36;1;0,4 %;-32
Gültige Stimmen;281;99,6 %;+36;281;99,6 %;+32
SPD;83;29,5 %;+81;72;25,6 %;+29
AfD;119;42,3 %;+86;116;41,3 %;+86
CDU;32;11,4 %;-32;21;7,5 %;-62
GRÜNE/B 90;5;1,8 %;-55;9;3,2 %;-32
DIE LINKE;9;3,2 %;-64;4;1,4 %;-99
BVB / FREIE WÄHLER;31;11,0 %;+28;8;2,8 %;-49
FDP;2;0,7 %;-25;1;0,4 %;-24
Tierschutzpartei;-;-;-;5;1,8 %;-00
Plus;-;-;-;3;1,1 %;+06
BSW;-;-;-;38;13,5 %;+135
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;4;1,4 %;+14
WU;-;-;-;0;0,0 %;00
