Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;178;-;-;178;-;-
Wählende;105;59,0 %;-;105;59,0 %;-
Ungültige Stimmen;6;5,7 %;-;3;2,9 %;-
Gültige Stimmen;99;94,3 %;-;102;97,1 %;-
SPD;42;42,4 %;-;28;27,5 %;-
AfD;35;35,4 %;-;36;35,3 %;-
CDU;18;18,2 %;-;11;10,8 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;2;2,0 %;-;2;2,0 %;-
BVB / FREIE WÄHLER;1;1,0 %;-;2;2,0 %;-
FDP;1;1,0 %;-;1;1,0 %;-
Tierschutzpartei;-;-;-;1;1,0 %;-
Plus;-;-;-;1;1,0 %;-
BSW;-;-;-;16;15,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;4;3,9 %;-
Die PARTEI;0;0,0 %;-;-;-;-
