Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.297;-;-;1.297;-;-
Ungültige Stimmen;11;0,8 %;+02;4.0;0,3 %;-02
Gültige Stimmen;1.286;99,2 %;-02;1.293;99,7 %;+02
SPD;378;29,4 %;+88;467.0;36,1 %;+103
AfD;258;20,1 %;+35;241.0;18,6 %;+21
CDU;274;21,3 %;-32;217.0;16,8 %;-38
GRÜNE/B 90;19;1,5 %;-82;24.0;1,9 %;-68
DIE LINKE;164;12,8 %;-45;35.0;2,7 %;-97
BVB / FREIE WÄHLER;57;4,4 %;-16;21.0;1,6 %;-25
FDP;18;1,4 %;-39;10.0;0,8 %;-55
Tierschutzpartei;45;3,5 %;+35;30.0;2,3 %;-13
Plus;-;-;-;8.0;0,6 %;-09
BSW;-;-;-;214.0;16,6 %;+166
III. Weg;-;-;-;0.0;0,0 %;00
DKP;-;-;-;0.0;0,0 %;00
DLW;73;5,7 %;+57;21.0;1,6 %;+16
WU;-;-;-;5.0;0,4 %;+04
