Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;8.142;-;-;8.142;-;-
Wählende;6.206;76,2 %;+119;6.206;76,2 %;+119
Ungültige Stimmen;72;1,2 %;+02;29.0;0,5 %;-04
Gültige Stimmen;6.134;98,8 %;-02;6.177;99,5 %;+04
SPD;2.147;35,0 %;-30;1.65;26,7 %;-02
AfD;2.195;35,8 %;+114;2.055;33,3 %;+64
CDU;727;11,9 %;-02;669.0;10,8 %;-15
GRÜNE/B 90;92;1,5 %;-41;119.0;1,9 %;-59
DIE LINKE;419;6,8 %;-45;169.0;2,7 %;-102
BVB / FREIE WÄHLER;468;7,6 %;+13;170.0;2,8 %;-30
FDP;86;1,4 %;-09;51.0;0,8 %;-27
Tierschutzpartei;-;-;-;161.0;2,6 %;-02
Plus;-;-;-;54.0;0,9 %;-00
BSW;-;-;-;1.029;16,7 %;+167
III. Weg;-;-;-;5.0;0,1 %;+01
DKP;-;-;-;4.0;0,1 %;+01
DLW;-;-;-;18.0;0,3 %;+03
WU;-;-;-;23.0;0,4 %;+04
