Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.540;-;-;1.54;-;-
Ungültige Stimmen;11;0,7 %;-38;13.0;0,8 %;+02
Gültige Stimmen;1.529;99,3 %;+38;1.527;99,2 %;-02
SPD;618;40,4 %;+72;464.0;30,4 %;+67
AfD;456;29,8 %;+298;450.0;29,5 %;-15
CDU;272;17,8 %;-118;234.0;15,3 %;-69
GRÜNE/B 90;29;1,9 %;-28;22.0;1,4 %;-36
DIE LINKE;50;3,3 %;-40;21.0;1,4 %;-61
BVB / FREIE WÄHLER;79;5,2 %;-35;26.0;1,7 %;-17
FDP;16;1,0 %;-30;11.0;0,7 %;-35
Tierschutzpartei;-;-;-;18.0;1,2 %;-05
Plus;-;-;-;12.0;0,8 %;-01
BSW;-;-;-;250.0;16,4 %;+164
III. Weg;-;-;-;1.0;0,1 %;+01
DKP;9;0,6 %;+06;2.0;0,1 %;+01
DLW;-;-;-;6.0;0,4 %;+04
WU;-;-;-;10.0;0,7 %;+07
