Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;465;-;-;465;-;-
Wählende;327;70,3 %;+86;327;70,3 %;+86
Ungültige Stimmen;6;1,8 %;-01;3;0,9 %;-07
Gültige Stimmen;321;98,2 %;+01;324;99,1 %;+07
SPD;107;33,3 %;+113;95;29,3 %;+93
AfD;131;40,8 %;+115;119;36,7 %;+62
CDU;47;14,6 %;-64;38;11,7 %;-96
GRÜNE/B 90;1;0,3 %;-59;2;0,6 %;-43
DIE LINKE;10;3,1 %;-74;4;1,2 %;-102
BVB / FREIE WÄHLER;12;3,7 %;-19;6;1,9 %;-11
FDP;3;0,9 %;-40;6;1,9 %;-37
Tierschutzpartei;10;3,1 %;+31;5;1,5 %;-04
Plus;-;-;-;2;0,6 %;-07
BSW;-;-;-;38;11,7 %;+117
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;6;1,9 %;+19
WU;-;-;-;3;0,9 %;+09
