Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;600;-;-;600;-;-
Wählende;319;53,2 %;-;319;53,2 %;-
Ungültige Stimmen;2;0,6 %;-;1;0,3 %;-
Gültige Stimmen;317;99,4 %;-;318;99,7 %;-
SPD;119;37,5 %;-;110;34,6 %;-
AfD;93;29,3 %;-;93;29,2 %;-
CDU;54;17,0 %;-;42;13,2 %;-
GRÜNE/B 90;6;1,9 %;-;10;3,1 %;-
DIE LINKE;17;5,4 %;-;13;4,1 %;-
BVB / FREIE WÄHLER;25;7,9 %;-;16;5,0 %;-
FDP;3;0,9 %;-;4;1,3 %;-
Tierschutzpartei;-;-;-;2;0,6 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;24;7,5 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
