Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;59;-;-;59;-;-
Wählende;52;88,1 %;-;52;88,1 %;-
Ungültige Stimmen;2;3,8 %;-;0;0,0 %;-
Gültige Stimmen;50;96,2 %;-;52;100,0 %;-
SPD;19;38,0 %;-;16;30,8 %;-
AfD;22;44,0 %;-;20;38,5 %;-
CDU;5;10,0 %;-;3;5,8 %;-
GRÜNE/B 90;0;0,0 %;-;4;7,7 %;-
DIE LINKE;2;4,0 %;-;1;1,9 %;-
BVB / FREIE WÄHLER;1;2,0 %;-;0;0,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;1;2,0 %;-;1;1,9 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;6;11,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,9 %;-
WU;-;-;-;0;0,0 %;-
