Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.009;-;-;1.009;-;-
Wählende;523;51,8 %;-;523;51,8 %;-
Ungültige Stimmen;4;0,8 %;-;4;0,8 %;-
Gültige Stimmen;519;99,2 %;-;519;99,2 %;-
SPD;135;26,0 %;-;125;24,1 %;-
AfD;243;46,8 %;-;229;44,1 %;-
CDU;52;10,0 %;-;45;8,7 %;-
GRÜNE/B 90;7;1,3 %;-;4;0,8 %;-
DIE LINKE;50;9,6 %;-;18;3,5 %;-
BVB / FREIE WÄHLER;23;4,4 %;-;8;1,5 %;-
FDP;6;1,2 %;-;5;1,0 %;-
Tierschutzpartei;-;-;-;16;3,1 %;-
Plus;-;-;-;6;1,2 %;-
BSW;-;-;-;60;11,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;1;0,2 %;-
dieBasis;3;0,6 %;-;-;-;-
