Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;391;-;-;391;-;-
Wählende;188;48,1 %;-;188;48,1 %;-
Ungültige Stimmen;3;1,6 %;-;2;1,1 %;-
Gültige Stimmen;185;98,4 %;-;186;98,9 %;-
SPD;91;49,2 %;-;78;41,9 %;-
AfD;38;20,5 %;-;33;17,7 %;-
CDU;38;20,5 %;-;34;18,3 %;-
GRÜNE/B 90;6;3,2 %;-;15;8,1 %;-
DIE LINKE;4;2,2 %;-;1;0,5 %;-
BVB / FREIE WÄHLER;6;3,2 %;-;2;1,1 %;-
FDP;2;1,1 %;-;2;1,1 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;3;1,6 %;-
BSW;-;-;-;17;9,1 %;-
III. Weg;-;-;-;1;0,5 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
