Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.075;-;-;1.075;-;-
Wählende;422;39,3 %;-;422.0;39,3 %;-
Ungültige Stimmen;14;3,3 %;-;10.0;2,4 %;-
Gültige Stimmen;408;96,7 %;-;412.0;97,6 %;-
SPD;166;40,7 %;-;142.0;34,5 %;-
AfD;137;33,6 %;-;122.0;29,6 %;-
CDU;40;9,8 %;-;32.0;7,8 %;-
GRÜNE/B 90;8;2,0 %;-;16.0;3,9 %;-
DIE LINKE;16;3,9 %;-;15.0;3,6 %;-
BVB / FREIE WÄHLER;31;7,6 %;-;10.0;2,4 %;-
FDP;0;0,0 %;-;3.0;0,7 %;-
Tierschutzpartei;-;-;-;13.0;3,2 %;-
Plus;10;2,5 %;-;9.0;2,2 %;-
BSW;-;-;-;46.0;11,2 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
