Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;153;-;-;153;-;-
Wählende;101;66,0 %;-;101;66,0 %;-
Ungültige Stimmen;1;1,0 %;-;1;1,0 %;-
Gültige Stimmen;100;99,0 %;-;100;99,0 %;-
SPD;23;23,0 %;-;21;21,0 %;-
AfD;46;46,0 %;-;44;44,0 %;-
CDU;25;25,0 %;-;22;22,0 %;-
GRÜNE/B 90;2;2,0 %;-;1;1,0 %;-
DIE LINKE;4;4,0 %;-;4;4,0 %;-
BVB / FREIE WÄHLER;0;0,0 %;-;0;0,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;7;7,0 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;0;0,0 %;-;-;-;-
