Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;540;-;-;540;-;-
Wählende;277;51,3 %;-;277;51,3 %;-
Ungültige Stimmen;6;2,2 %;-;6;2,2 %;-
Gültige Stimmen;271;97,8 %;-;271;97,8 %;-
SPD;104;38,4 %;-;104;38,4 %;-
AfD;79;29,2 %;-;72;26,6 %;-
CDU;53;19,6 %;-;33;12,2 %;-
GRÜNE/B 90;4;1,5 %;-;5;1,8 %;-
DIE LINKE;17;6,3 %;-;9;3,3 %;-
BVB / FREIE WÄHLER;9;3,3 %;-;8;3,0 %;-
FDP;5;1,8 %;-;4;1,5 %;-
Tierschutzpartei;-;-;-;7;2,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;29;10,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
