Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;368;-;-;368;-;-
Wählende;234;63,6 %;+76;234;63,6 %;+76
Ungültige Stimmen;1;0,4 %;-05;1;0,4 %;-05
Gültige Stimmen;233;99,6 %;+05;233;99,6 %;+05
SPD;98;42,1 %;+141;85;36,5 %;+90
AfD;88;37,8 %;+121;85;36,5 %;+94
CDU;24;10,3 %;-48;20;8,6 %;-47
GRÜNE/B 90;4;1,7 %;-56;4;1,7 %;-84
DIE LINKE;6;2,6 %;-158;8;3,4 %;-99
BVB / FREIE WÄHLER;6;2,6 %;+07;3;1,3 %;-05
FDP;3;1,3 %;-24;0;0,0 %;-37
Tierschutzpartei;-;-;-;1;0,4 %;-19
Plus;-;-;-;2;0,9 %;-01
BSW;-;-;-;23;9,9 %;+99
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;4;1,7 %;+17;2;0,9 %;+09
WU;-;-;-;0;0,0 %;00
