Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.032;-;-;1.032;-;-
Wählende;446;43,2 %;-;446.0;43,2 %;-
Ungültige Stimmen;19;4,3 %;-;7.0;1,6 %;-
Gültige Stimmen;427;95,7 %;-;439.0;98,4 %;-
SPD;86;20,1 %;-;81.0;18,5 %;-
AfD;217;50,8 %;-;201.0;45,8 %;-
CDU;29;6,8 %;-;18.0;4,1 %;-
GRÜNE/B 90;7;1,6 %;-;8.0;1,8 %;-
DIE LINKE;16;3,7 %;-;8.0;1,8 %;-
BVB / FREIE WÄHLER;57;13,3 %;-;17.0;3,9 %;-
FDP;4;0,9 %;-;3.0;0,7 %;-
Tierschutzpartei;-;-;-;18.0;4,1 %;-
Plus;-;-;-;0.0;0,0 %;-
BSW;-;-;-;79.0;18,0 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;11;2,6 %;-;6.0;1,4 %;-
WU;-;-;-;0.0;0,0 %;-
