Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;62;-;-;62;-;-
Wählende;39;62,9 %;-;39;62,9 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;39;100,0 %;-;39;100,0 %;-
SPD;8;20,5 %;-;3;7,7 %;-
AfD;18;46,2 %;-;21;53,8 %;-
CDU;8;20,5 %;-;4;10,3 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;1;2,6 %;-;1;2,6 %;-
BVB / FREIE WÄHLER;3;7,7 %;-;4;10,3 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;2,6 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;5;12,8 %;-
III. Weg;1;2,6 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;0;0,0 %;-;-;-;-
