Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;378;-;-;378;-;-
Wählende;218;57,7 %;-;218;57,7 %;-
Ungültige Stimmen;3;1,4 %;-;4;1,8 %;-
Gültige Stimmen;215;98,6 %;-;214;98,2 %;-
SPD;110;51,2 %;-;88;41,1 %;-
AfD;56;26,0 %;-;48;22,4 %;-
CDU;20;9,3 %;-;15;7,0 %;-
GRÜNE/B 90;8;3,7 %;-;18;8,4 %;-
DIE LINKE;9;4,2 %;-;7;3,3 %;-
BVB / FREIE WÄHLER;9;4,2 %;-;5;2,3 %;-
FDP;1;0,5 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;1,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;30;14,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;0,9 %;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
