Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;305;-;-;305;-;-
Wählende;172;56,4 %;-;172;56,4 %;-
Ungültige Stimmen;3;1,7 %;-;2;1,2 %;-
Gültige Stimmen;169;98,3 %;-;170;98,8 %;-
SPD;39;23,1 %;-;42;24,7 %;-
AfD;93;55,0 %;-;85;50,0 %;-
CDU;20;11,8 %;-;14;8,2 %;-
GRÜNE/B 90;1;0,6 %;-;1;0,6 %;-
DIE LINKE;5;3,0 %;-;3;1,8 %;-
BVB / FREIE WÄHLER;11;6,5 %;-;7;4,1 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,2 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;16;9,4 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
