Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;93;-;-;93;-;-
Wählende;69;74,2 %;+175;69;74,2 %;+175
Ungültige Stimmen;1;1,4 %;+08;1;1,4 %;+08
Gültige Stimmen;68;98,6 %;-08;68;98,6 %;-08
SPD;29;42,6 %;+158;18;26,5 %;-13
AfD;26;38,2 %;+69;25;36,8 %;+51
CDU;8;11,8 %;-80;9;13,2 %;-34
GRÜNE/B 90;0;0,0 %;-48;5;7,4 %;+22
DIE LINKE;1;1,5 %;-49;1;1,5 %;-40
BVB / FREIE WÄHLER;2;2,9 %;-41;2;2,9 %;-19
FDP;0;0,0 %;-38;0;0,0 %;-48
Tierschutzpartei;-;-;-;1;1,5 %;-08
Plus;1;1,5 %;+15;0;0,0 %;-13
BSW;-;-;-;6;8,8 %;+88
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;1;1,5 %;+15;1;1,5 %;+15
WU;-;-;-;0;0,0 %;00
