Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;747;-;-;747;-;-
Wählende;401;53,7 %;-;401;53,7 %;-
Ungültige Stimmen;11;2,7 %;-;8;2,0 %;-
Gültige Stimmen;390;97,3 %;-;393;98,0 %;-
SPD;122;31,3 %;-;116;29,5 %;-
AfD;153;39,2 %;-;144;36,6 %;-
CDU;35;9,0 %;-;22;5,6 %;-
GRÜNE/B 90;11;2,8 %;-;13;3,3 %;-
DIE LINKE;40;10,3 %;-;12;3,1 %;-
BVB / FREIE WÄHLER;18;4,6 %;-;5;1,3 %;-
FDP;11;2,8 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;6;1,5 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;66;16,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;4;1,0 %;-
