Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;7.337;-;-;7.337;-;-
Wählende;5.614;76,5 %;+145;5.614;76,5 %;+145
Ungültige Stimmen;75;1,3 %;+02;54.0;1,0 %;-02
Gültige Stimmen;5.539;98,7 %;-02;5.56;99,0 %;+02
SPD;1.750;31,6 %;+69;1.612;29,0 %;+36
AfD;2.238;40,4 %;+103;2.015;36,2 %;+68
CDU;779;14,1 %;-16;598.0;10,8 %;-34
GRÜNE/B 90;98;1,8 %;-70;149.0;2,7 %;-63
DIE LINKE;202;3,6 %;-73;114.0;2,1 %;-75
BVB / FREIE WÄHLER;284;5,1 %;-08;139.0;2,5 %;-17
FDP;47;0,8 %;-32;37.0;0,7 %;-37
Tierschutzpartei;-;-;-;115.0;2,1 %;-08
Plus;59;1,1 %;+11;22.0;0,4 %;-06
BSW;-;-;-;710.0;12,8 %;+128
III. Weg;-;-;-;9.0;0,2 %;+02
DKP;-;-;-;4.0;0,1 %;+01
DLW;82;1,5 %;+15;19.0;0,3 %;+03
WU;-;-;-;17.0;0,3 %;+03
