Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;121;-;-;121;-;-
Wählende;76;62,8 %;-;76;62,8 %;-
Ungültige Stimmen;2;2,6 %;-;1;1,3 %;-
Gültige Stimmen;74;97,4 %;-;75;98,7 %;-
SPD;22;29,7 %;-;17;22,7 %;-
AfD;31;41,9 %;-;26;34,7 %;-
CDU;3;4,1 %;-;5;6,7 %;-
GRÜNE/B 90;1;1,4 %;-;4;5,3 %;-
DIE LINKE;4;5,4 %;-;3;4,0 %;-
BVB / FREIE WÄHLER;13;17,6 %;-;6;8,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;1,3 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;12;16,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;0;0,0 %;-;1;1,3 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
