Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;225;-;-;225;-;-
Wählende;125;55,6 %;-;125;55,6 %;-
Ungültige Stimmen;2;1,6 %;-;2;1,6 %;-
Gültige Stimmen;123;98,4 %;-;123;98,4 %;-
SPD;34;27,6 %;-;29;23,6 %;-
AfD;68;55,3 %;-;65;52,8 %;-
CDU;12;9,8 %;-;8;6,5 %;-
GRÜNE/B 90;2;1,6 %;-;5;4,1 %;-
DIE LINKE;0;0,0 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;6;4,9 %;-;3;2,4 %;-
FDP;1;0,8 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,8 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;9;7,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;3;2,4 %;-
