Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;146;-;-;146;-;-
Wählende;82;56,2 %;-;82;56,2 %;-
Ungültige Stimmen;2;2,4 %;-;1;1,2 %;-
Gültige Stimmen;80;97,6 %;-;81;98,8 %;-
SPD;22;27,5 %;-;25;30,9 %;-
AfD;28;35,0 %;-;21;25,9 %;-
CDU;19;23,8 %;-;13;16,0 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;2;2,5 %;-;1;1,2 %;-
BVB / FREIE WÄHLER;7;8,8 %;-;9;11,1 %;-
FDP;1;1,2 %;-;2;2,5 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;9;11,1 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,2 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;1;1,2 %;-;-;-;-
