Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;537;-;-;537;-;-
Wählende;185;34,5 %;-;185;34,5 %;-
Ungültige Stimmen;5;2,7 %;-;6;3,2 %;-
Gültige Stimmen;180;97,3 %;-;179;96,8 %;-
SPD;59;32,8 %;-;48;26,8 %;-
AfD;78;43,3 %;-;72;40,2 %;-
CDU;20;11,1 %;-;15;8,4 %;-
GRÜNE/B 90;3;1,7 %;-;4;2,2 %;-
DIE LINKE;8;4,4 %;-;5;2,8 %;-
BVB / FREIE WÄHLER;9;5,0 %;-;4;2,2 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;1,7 %;-
Plus;-;-;-;1;0,6 %;-
BSW;-;-;-;24;13,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;3;1,7 %;-;3;1,7 %;-
WU;-;-;-;0;0,0 %;-
