Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.256;-;-;1.256;-;-
Wählende;628;50,0 %;-;628.0;50,0 %;-
Ungültige Stimmen;13;2,1 %;-;7.0;1,1 %;-
Gültige Stimmen;615;97,9 %;-;621.0;98,9 %;-
SPD;180;29,3 %;-;191.0;30,8 %;-
AfD;224;36,4 %;-;215.0;34,6 %;-
CDU;123;20,0 %;-;59.0;9,5 %;-
GRÜNE/B 90;12;2,0 %;-;10.0;1,6 %;-
DIE LINKE;-;-;-;21.0;3,4 %;-
BVB / FREIE WÄHLER;71;11,5 %;-;24.0;3,9 %;-
FDP;5;0,8 %;-;4.0;0,6 %;-
Tierschutzpartei;-;-;-;12.0;1,9 %;-
Plus;-;-;-;7.0;1,1 %;-
BSW;-;-;-;75.0;12,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,3 %;-
WU;-;-;-;1.0;0,2 %;-
