Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;774;-;-;774;-;-
Wählende;391;50,5 %;-;391;50,5 %;-
Ungültige Stimmen;7;1,8 %;-;6;1,5 %;-
Gültige Stimmen;384;98,2 %;-;385;98,5 %;-
SPD;124;32,3 %;-;85;22,1 %;-
AfD;162;42,2 %;-;152;39,5 %;-
CDU;45;11,7 %;-;40;10,4 %;-
GRÜNE/B 90;18;4,7 %;-;33;8,6 %;-
DIE LINKE;7;1,8 %;-;6;1,6 %;-
BVB / FREIE WÄHLER;17;4,4 %;-;13;3,4 %;-
FDP;1;0,3 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;7;1,8 %;-
Plus;0;0,0 %;-;4;1,0 %;-
BSW;-;-;-;39;10,1 %;-
III. Weg;-;-;-;3;0,8 %;-
DKP;-;-;-;0;0,0 %;-
DLW;10;2,6 %;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
