Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.008;-;-;1.008;-;-
Wählende;477;47,3 %;-;477.0;47,3 %;-
Ungültige Stimmen;4;0,8 %;-;2.0;0,4 %;-
Gültige Stimmen;473;99,2 %;-;475.0;99,6 %;-
SPD;218;46,1 %;-;204.0;42,9 %;-
AfD;67;14,2 %;-;63.0;13,3 %;-
CDU;95;20,1 %;-;97.0;20,4 %;-
GRÜNE/B 90;40;8,5 %;-;44.0;9,3 %;-
DIE LINKE;13;2,7 %;-;8.0;1,7 %;-
BVB / FREIE WÄHLER;12;2,5 %;-;8.0;1,7 %;-
FDP;23;4,9 %;-;16.0;3,4 %;-
Tierschutzpartei;-;-;-;7.0;1,5 %;-
Plus;5;1,1 %;-;5.0;1,1 %;-
BSW;-;-;-;21.0;4,4 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
