Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;277;-;-;277;-;-
Wählende;197;71,1 %;+145;197;71,1 %;+145
Ungültige Stimmen;3;1,5 %;+07;1;0,5 %;-03
Gültige Stimmen;194;98,5 %;-07;196;99,5 %;+03
SPD;78;40,2 %;+146;60;30,6 %;+54
AfD;58;29,9 %;+106;54;27,6 %;+63
CDU;34;17,5 %;+14;32;16,3 %;+14
GRÜNE/B 90;4;2,1 %;-129;14;7,1 %;-78
DIE LINKE;6;3,1 %;-115;9;4,6 %;-84
BVB / FREIE WÄHLER;12;6,2 %;-01;6;3,1 %;-09
FDP;2;1,0 %;-21;1;0,5 %;-30
Tierschutzpartei;-;-;-;1;0,5 %;-11
Plus;-;-;-;0;0,0 %;-16
BSW;-;-;-;18;9,2 %;+92
III. Weg;0;0,0 %;00;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,5 %;+05
WU;-;-;-;0;0,0 %;00
