Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;372;-;-;372;-;-
Ungültige Stimmen;2;0,5 %;+01;0;0,0 %;-04
Gültige Stimmen;370;99,5 %;-01;372;100,0 %;+04
SPD;80;21,6 %;+63;95;25,5 %;+72
AfD;97;26,2 %;+74;84;22,6 %;+21
CDU;106;28,6 %;+64;59;15,9 %;-55
GRÜNE/B 90;8;2,2 %;-26;17;4,6 %;-33
DIE LINKE;-;-;-52;6;1,6 %;-67
BVB / FREIE WÄHLER;74;20,0 %;-106;26;7,0 %;-109
FDP;5;1,4 %;-17;3;0,8 %;-27
Tierschutzpartei;-;-;-;8;2,2 %;+17
Plus;-;-;-;2;0,5 %;-12
BSW;-;-;-;63;16,9 %;+169
III. Weg;-;-;-;1;0,3 %;+03
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;7;1,9 %;+19
WU;-;-;-;1;0,3 %;+03
