Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;206;-;-;206;-;-
Wählende;131;63,6 %;-;131;63,6 %;-
Ungültige Stimmen;1;0,8 %;-;1;0,8 %;-
Gültige Stimmen;130;99,2 %;-;130;99,2 %;-
SPD;39;30,0 %;-;42;32,3 %;-
AfD;49;37,7 %;-;45;34,6 %;-
CDU;19;14,6 %;-;16;12,3 %;-
GRÜNE/B 90;4;3,1 %;-;3;2,3 %;-
DIE LINKE;7;5,4 %;-;6;4,6 %;-
BVB / FREIE WÄHLER;8;6,2 %;-;2;1,5 %;-
FDP;2;1,5 %;-;2;1,5 %;-
Tierschutzpartei;-;-;-;2;1,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;11;8,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;1,5 %;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
