Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;104;-;-;104;-;-
Wählende;72;69,2 %;+208;72;69,2 %;+208
Ungültige Stimmen;1;1,4 %;+00;1;1,4 %;+02
Gültige Stimmen;71;98,6 %;-00;71;98,6 %;-02
SPD;25;35,2 %;+97;24;33,8 %;+65
AfD;25;35,2 %;+67;23;32,4 %;+19
CDU;13;18,3 %;-17;8;11,3 %;-67
GRÜNE/B 90;0;0,0 %;-44;0;0,0 %;-31
DIE LINKE;-;-;-90;0;0,0 %;-86
BVB / FREIE WÄHLER;7;9,9 %;+13;2;2,8 %;-19
FDP;1;1,4 %;-27;2;2,8 %;-09
Tierschutzpartei;-;-;-;2;2,8 %;+01
Plus;-;-;-;0;0,0 %;-12
BSW;-;-;-;7;9,9 %;+99
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;3;4,2 %;+42
WU;-;-;-;0;0,0 %;00
