Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;230;-;-;230;-;-
Wählende;138;60,0 %;+156;138;60,0 %;+156
Ungültige Stimmen;2;1,4 %;+06;1;0,7 %;-02
Gültige Stimmen;136;98,6 %;-06;137;99,3 %;+02
SPD;31;22,8 %;+30;30;21,9 %;-25
AfD;69;50,7 %;+297;65;47,4 %;+249
CDU;27;19,9 %;-33;16;11,7 %;-63
GRÜNE/B 90;1;0,7 %;-70;3;2,2 %;-57
DIE LINKE;0;0,0 %;-169;0;0,0 %;-130
BVB / FREIE WÄHLER;6;4,4 %;-20;3;2,2 %;-18
FDP;2;1,5 %;-21;0;0,0 %;-56
Tierschutzpartei;-;-;-;2;1,5 %;-14
Plus;-;-;-;0;0,0 %;-15
BSW;-;-;-;16;11,7 %;+117
III. Weg;-;-;-;0;0,0 %;00
DKP;0;0,0 %;00;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;2;1,5 %;+15
