Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.656;-;-;1.656;-;-
Wählende;788;47,6 %;-;788;47,6 %;-
Ungültige Stimmen;9;1,1 %;-;3;0,4 %;-
Gültige Stimmen;779;98,9 %;-;785;99,6 %;-
SPD;250;32,1 %;-;229;29,2 %;-
AfD;344;44,2 %;-;325;41,4 %;-
CDU;95;12,2 %;-;64;8,2 %;-
GRÜNE/B 90;5;0,6 %;-;22;2,8 %;-
DIE LINKE;21;2,7 %;-;19;2,4 %;-
BVB / FREIE WÄHLER;35;4,5 %;-;9;1,1 %;-
FDP;3;0,4 %;-;1;0,1 %;-
Tierschutzpartei;-;-;-;10;1,3 %;-
Plus;4;0,5 %;-;2;0,3 %;-
BSW;-;-;-;99;12,6 %;-
III. Weg;-;-;-;1;0,1 %;-
DKP;1;0,1 %;-;0;0,0 %;-
DLW;-;-;-;3;0,4 %;-
WU;-;-;-;1;0,1 %;-
Demokraten BB;21;2,7 %;-;-;-;-
