Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;963;-;-;963;-;-
Wählende;576;59,8 %;-;576;59,8 %;-
Ungültige Stimmen;7;1,2 %;-;6;1,0 %;-
Gültige Stimmen;569;98,8 %;-;570;99,0 %;-
SPD;208;36,6 %;-;155;27,2 %;-
AfD;191;33,6 %;-;166;29,1 %;-
CDU;78;13,7 %;-;64;11,2 %;-
GRÜNE/B 90;18;3,2 %;-;42;7,4 %;-
DIE LINKE;26;4,6 %;-;23;4,0 %;-
BVB / FREIE WÄHLER;25;4,4 %;-;7;1,2 %;-
FDP;8;1,4 %;-;3;0,5 %;-
Tierschutzpartei;-;-;-;15;2,6 %;-
Plus;15;2,6 %;-;5;0,9 %;-
BSW;-;-;-;89;15,6 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
