Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;552;-;-;552;-;-
Wählende;238;43,1 %;-;238;43,1 %;-
Ungültige Stimmen;5;2,1 %;-;6;2,5 %;-
Gültige Stimmen;233;97,9 %;-;232;97,5 %;-
SPD;83;35,6 %;-;70;30,2 %;-
AfD;86;36,9 %;-;75;32,3 %;-
CDU;44;18,9 %;-;32;13,8 %;-
GRÜNE/B 90;1;0,4 %;-;1;0,4 %;-
DIE LINKE;-;-;-;3;1,3 %;-
BVB / FREIE WÄHLER;17;7,3 %;-;7;3,0 %;-
FDP;2;0,9 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;3;1,3 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;35;15,1 %;-
III. Weg;-;-;-;1;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;1,3 %;-
WU;-;-;-;0;0,0 %;-
