Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;103;-;-;103;-;-
Wählende;60;58,3 %;-;60;58,3 %;-
Ungültige Stimmen;0;0,0 %;-;2;3,3 %;-
Gültige Stimmen;60;100,0 %;-;58;96,7 %;-
SPD;13;21,7 %;-;11;19,0 %;-
AfD;32;53,3 %;-;29;50,0 %;-
CDU;2;3,3 %;-;3;5,2 %;-
GRÜNE/B 90;1;1,7 %;-;1;1,7 %;-
DIE LINKE;3;5,0 %;-;2;3,4 %;-
BVB / FREIE WÄHLER;8;13,3 %;-;5;8,6 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;1;1,7 %;-;1;1,7 %;-
BSW;-;-;-;5;8,6 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,7 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;0;0,0 %;-;-;-;-
