Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;538;-;-;538;-;-
Wählende;307;57,1 %;-;307;57,1 %;-
Ungültige Stimmen;2;0,7 %;-;1;0,3 %;-
Gültige Stimmen;305;99,3 %;-;306;99,7 %;-
SPD;56;18,4 %;-;67;21,9 %;-
AfD;103;33,8 %;-;94;30,7 %;-
CDU;16;5,2 %;-;14;4,6 %;-
GRÜNE/B 90;8;2,6 %;-;21;6,9 %;-
DIE LINKE;17;5,6 %;-;19;6,2 %;-
BVB / FREIE WÄHLER;100;32,8 %;-;37;12,1 %;-
FDP;0;0,0 %;-;2;0,7 %;-
Tierschutzpartei;-;-;-;8;2,6 %;-
Plus;-;-;-;2;0,7 %;-
BSW;-;-;-;40;13,1 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;2;0,7 %;-;-;-;-
EB Link;3;1,0 %;-;-;-;-
