Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;125;-;-;125;-;-
Wählende;86;68,8 %;-;86;68,8 %;-
Ungültige Stimmen;2;2,3 %;-;1;1,2 %;-
Gültige Stimmen;84;97,7 %;-;85;98,8 %;-
SPD;23;27,4 %;-;18;21,2 %;-
AfD;34;40,5 %;-;27;31,8 %;-
CDU;19;22,6 %;-;16;18,8 %;-
GRÜNE/B 90;0;0,0 %;-;2;2,4 %;-
DIE LINKE;1;1,2 %;-;1;1,2 %;-
BVB / FREIE WÄHLER;6;7,1 %;-;4;4,7 %;-
FDP;1;1,2 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;1,2 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;14;16,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;2,4 %;-
WU;-;-;-;0;0,0 %;-
