Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.065;-;-;1.065;-;-
Wählende;503;47,2 %;-;503.0;47,2 %;-
Ungültige Stimmen;6;1,2 %;-;3.0;0,6 %;-
Gültige Stimmen;497;98,8 %;-;500.0;99,4 %;-
SPD;168;33,8 %;-;153.0;30,6 %;-
AfD;189;38,0 %;-;178.0;35,6 %;-
CDU;66;13,3 %;-;37.0;7,4 %;-
GRÜNE/B 90;4;0,8 %;-;11.0;2,2 %;-
DIE LINKE;27;5,4 %;-;16.0;3,2 %;-
BVB / FREIE WÄHLER;39;7,8 %;-;15.0;3,0 %;-
FDP;4;0,8 %;-;4.0;0,8 %;-
Tierschutzpartei;-;-;-;5.0;1,0 %;-
Plus;-;-;-;5.0;1,0 %;-
BSW;-;-;-;70.0;14,0 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;4.0;0,8 %;-
WU;-;-;-;1.0;0,2 %;-
