Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;697;-;-;697;-;-
Wählende;366;52,5 %;-;366;52,5 %;-
Ungültige Stimmen;6;1,6 %;-;3;0,8 %;-
Gültige Stimmen;360;98,4 %;-;363;99,2 %;-
SPD;132;36,7 %;-;99;27,3 %;-
AfD;111;30,8 %;-;92;25,3 %;-
CDU;57;15,8 %;-;43;11,8 %;-
GRÜNE/B 90;8;2,2 %;-;14;3,9 %;-
DIE LINKE;12;3,3 %;-;18;5,0 %;-
BVB / FREIE WÄHLER;21;5,8 %;-;5;1,4 %;-
FDP;2;0,6 %;-;2;0,6 %;-
Tierschutzpartei;17;4,7 %;-;10;2,8 %;-
Plus;-;-;-;2;0,6 %;-
BSW;-;-;-;77;21,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;0;0,0 %;-
