Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;492;-;-;492;-;-
Wählende;301;61,2 %;+15;301;61,2 %;+15
Ungültige Stimmen;3;1,0 %;-07;2;0,7 %;-10
Gültige Stimmen;298;99,0 %;+07;299;99,3 %;+10
SPD;115;38,6 %;+51;90;30,1 %;+22
AfD;125;41,9 %;+164;113;37,8 %;+123
CDU;26;8,7 %;-51;19;6,4 %;-57
GRÜNE/B 90;1;0,3 %;-52;12;4,0 %;-81
DIE LINKE;5;1,7 %;-90;17;5,7 %;-36
BVB / FREIE WÄHLER;20;6,7 %;-02;10;3,3 %;-39
FDP;6;2,0 %;-21;1;0,3 %;-38
Tierschutzpartei;-;-;-;3;1,0 %;+03
Plus;-;-;-;3;1,0 %;+03
BSW;-;-;-;30;10,0 %;+100
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;1;0,3 %;+03
