Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;169;-;-;169;-;-
Wählende;96;56,8 %;+33;96;56,8 %;+33
Ungültige Stimmen;0;0,0 %;-23;0;0,0 %;-21
Gültige Stimmen;96;100,0 %;+23;96;100,0 %;+21
SPD;23;24,0 %;+06;20;20,8 %;-26
AfD;53;55,2 %;+235;48;50,0 %;+177
CDU;7;7,3 %;-75;9;9,4 %;-34
GRÜNE/B 90;1;1,0 %;-60;2;2,1 %;-59
DIE LINKE;4;4,2 %;-83;1;1,0 %;-91
BVB / FREIE WÄHLER;6;6,2 %;-18;1;1,0 %;-43
FDP;1;1,0 %;-15;1;1,0 %;-19
Tierschutzpartei;-;-;-;2;2,1 %;-12
Plus;-;-;-;0;0,0 %;-14
BSW;-;-;-;9;9,4 %;+94
III. Weg;-;-;-;1;1,0 %;+10
DKP;-;-;-;0;0,0 %;00
DLW;1;1,0 %;+10;1;1,0 %;+10
WU;-;-;-;1;1,0 %;+10
